name,-ckpt-loop-counter-1.aot,-ckpt-loop-counter-4.aot,-ckpt-loop-counter-8.aot,-ckpt-loop-counter-16.aot,-ckpt-loop-counter-20.aot,-ckpt-loop-counter-30.aot,.aot
OMP_NUM_THREADS=4 sssp,207.525304,191.328449,193.703933,207.672354,202.688101,201.903697,165.192706
OMP_NUM_THREADS=4 sssp,259.470485,222.572252,222.572252,218.671151,237.335418,246.541956,224.623487
OMP_NUM_THREADS=4 sssp,152.667445,106.980027,113.412842,128.287059,113.95624,125.362195,81.140679
OMP_NUM_THREADS=4 sssp,189.651456,150.970029,142.573151,135.034091,124.007031,115.35843,79.013847
OMP_NUM_THREADS=4 sssp,448.987758,421.48807,421.48807,421.48807,409.572278,415.397323,308.486748
OMP_NUM_THREADS=4 tc,56.754993,48.953762,48.019934,51.493975,48.67135,50.703427,39.654647
OMP_NUM_THREADS=4 tc,109.754367,104.975853,115.136853,114.364895,100.19379,114.094672,95.872766
OMP_NUM_THREADS=4 tc,67.826668,50.163393,47.562965,48.392371,46.70606,45.68602,36.691502
OMP_NUM_THREADS=4 tc,0.002477,0.002426,0.008767,0.003309,0.003369,0.002882,0.00374
OMP_NUM_THREADS=4 tc,62.669472,34.516552,31.574476,35.162044,33.907667,28.379761,22.565075
OMP_NUM_THREADS=4 tc,0.06804,0.053316,0.071105,0.068688,0.074879,0.067388,0.050772
OMP_NUM_THREADS=4 tc,51.165584,43.697701,41.538388,43.452923,45.030069,36.128234,33.209808
OMP_NUM_THREADS=4 tc,56.404551,47.050378,48.452989,55.071936,50.393403,48.787987,40.670539
OMP_NUM_THREADS=4 tc,316.695282,314.551532,304.158791,299.956817,309.612707,303.571968,293.360932
OMP_NUM_THREADS=4 tc,15.742395,12.685099,12.658045,15.388667,12.847734,13.619908,7.227209
OMP_NUM_THREADS=4 bt,11.524913,10.275871,9.180356,9.857428,9.258379,10.418206,8.842095
OMP_NUM_THREADS=4 bt,533.48912,427.25134,419.686501,414.394917,414.394917,414.394917,330.414332
OMP_NUM_THREADS=4 bt,122.11047,122.11047,107.703962,101.828076,107.335018,99.177962,72.050233
